BacDive_ID,Name,Oxygen,Gram,Tolerance
5604,Maribacter sedimenticola,aerobe,Negative,Aerobes
5615,Maribacter stanieri,aerobe,Negative,Aerobes
5607,Maribacter ulvicola,aerobe,Negative,Aerobes
23234,Maribius pelagius,aerobe,Negative,Aerobes
23235,Maribius salinus,aerobe,Negative,Aerobes
133923,Marinicauda pacifica,aerobe,Negative,Aerobes
17915,Marinicella litoralis,aerobe,Negative,Aerobes
133712,Mariniflexile aquimaris,aerobe,Negative,Aerobes
5722,Mariniflexile fucanivorans,aerobe,Negative,Aerobes
133866,Mariniflexile jejuense,aerobe,Negative,Aerobes
456,Marinimicrobium agarilyticum,aerobe,Negative,Aerobes
455,Marinimicrobium koreense,aerobe,Negative,Aerobes
24725,Mariniradius saccharolyticus,aerobe,Negative,Aerobes
132988,Marinirhabdus gelatinilytica,aerobe,Negative,Aerobes
493,Marinobacter adhaerens,aerobe,Negative,Aerobes
482,Marinobacter algicola,aerobe,Negative,Aerobes
133761,Marinobacter antarcticus,aerobe,Negative,Aerobes
480,Marinobacter bryozoorum,aerobe,Negative,Aerobes
490,Marinobacter goseongensis,aerobe,Negative,Aerobes
134296,Marinobacter guineae,aerobe,Negative,Aerobes
133354,Marinobacter halotolerans,aerobe,Negative,Aerobes
133482,Marinobacter lacisalsi,aerobe,Negative,Aerobes
486,Marinobacter maritimus,aerobe,Negative,Aerobes
134085,Marinobacter mobilis,aerobe,Negative,Aerobes
492,Marinobacter oulmenensis,aerobe,Negative,Aerobes
134311,Marinobacter pelagius,aerobe,Negative,Aerobes
134346,Marinobacter psychrophilus,aerobe,Negative,Aerobes
134282,Marinobacter salicampi,aerobe,Negative,Aerobes
133343,Marinobacter salinus,aerobe,Negative,Aerobes
479,Marinobacter sediminum,aerobe,Negative,Aerobes
133506,Marinobacter szutsaonensis,aerobe,Negative,Aerobes
133669,Marinobacter xestospongiae,aerobe,Negative,Aerobes
134086,Marinobacter zhejiangensis,aerobe,Negative,Aerobes
133616,Marinobacterium coralli,aerobe,Negative,Aerobes
133509,Marinobacterium maritimum,aerobe,Negative,Aerobes
133470,Marinobacterium nitratireducens,aerobe,Negative,Aerobes
462,Marinobacterium rhizophilum,aerobe,Negative,Aerobes
133471,Marinobacterium sediminicola,aerobe,Negative,Aerobes
134354,Marinomonas arctica,aerobe,Negative,Aerobes
133529,Marinomonas arenicola,aerobe,Negative,Aerobes
134351,Marinomonas communis,aerobe,Negative,Aerobes
11273,Marinomonas dokdonensis,aerobe,Negative,Aerobes
133771,Marinomonas hwangdonensis,aerobe,Negative,Aerobes
11272,Marinomonas polaris,aerobe,Negative,Aerobes
11274,Marinomonas pontica,aerobe,Negative,Aerobes
134007,Marinoscillum luteum,aerobe,Negative,Aerobes
133447,Marinoscillum pacificum,aerobe,Negative,Aerobes
11277,Marinospirillum celere,aerobe,Negative,Aerobes
11279,Marinospirillum insulare,aerobe,Negative,Aerobes
133451,Maritalea mobilis,aerobe,Negative,Aerobes
6196,Maritalea myrionectae,aerobe,Negative,Aerobes
133668,Maritalea porphyrae,aerobe,Negative,Aerobes
130632,Maritimibacter alkaliphilus,aerobe,Negative,Aerobes
133521,Maritimimonas rapanae,aerobe,Negative,Aerobes
13851,Marivita cryptomonadis,aerobe,Negative,Aerobes
130640,Marivita geojedonensis,aerobe,Negative,Aerobes
130639,Marivita hallyeonensis,aerobe,Negative,Aerobes
13852,Marivita litorea,aerobe,Negative,Aerobes
134220,Marixanthomonas ophiurae,aerobe,Negative,Aerobes
531,Martelella mediterranea,aerobe,Negative,Aerobes
133165,Martelella suaedae,aerobe,Negative,Aerobes
11331,Massilia aerilata,aerobe,Negative,Aerobes
11325,Massilia albidiflava,aerobe,Negative,Aerobes
11324,Massilia alkalitolerans,aerobe,Negative,Aerobes
11330,Massilia brevitalea,aerobe,Negative,Aerobes
11328,Massilia dura,aerobe,Negative,Aerobes
11340,Massilia flava,aerobe,Negative,Aerobes
11332,Massilia haematophila,aerobe,Negative,Aerobes
11336,Massilia jejuensis,aerobe,Negative,Aerobes
133930,Massilia lurida,aerobe,Negative,Aerobes
11326,Massilia lutea,aerobe,Negative,Aerobes
11342,Massilia namucuonensis,aerobe,Negative,Aerobes
11334,Massilia niabensis,aerobe,Negative,Aerobes
11335,Massilia niastensis,aerobe,Negative,Aerobes
11339,Massilia oculi,aerobe,Negative,Aerobes
140511,Massilia pinisoli,aerobe,Negative,Aerobes
11327,Massilia plicata,aerobe,Negative,Aerobes
133173,Massilia psychrophila,aerobe,Negative,Aerobes
11337,Massilia suwonensis,aerobe,Negative,Aerobes
11341,Massilia tieshanensis,aerobe,Negative,Aerobes
11333,Massilia varians,aerobe,Negative,Aerobes
132911,Massilia yuzhufengensis,aerobe,Negative,Aerobes
133487,Meiothermus cateniformans,aerobe,Negative,Aerobes
16711,Meiothermus hypogaeus,aerobe,Negative,Aerobes
133518,Meridianimaribacter flavus,aerobe,Negative,Aerobes
133729,Mesonia ostreae,aerobe,Negative,Aerobes
5618,Mesonia phycicola,aerobe,Negative,Aerobes
11894,Mesorhizobium albiziae,aerobe,Negative,Aerobes
133553,Mesorhizobium alhagi,aerobe,Negative,Aerobes
134371,Mesorhizobium caraganae,aerobe,Negative,Aerobes
134078,Mesorhizobium gobiense,aerobe,Negative,Aerobes
140544,Mesorhizobium helmanticense,aerobe,Negative,Aerobes
133271,Mesorhizobium japonicum,aerobe,Negative,Aerobes
133439,Mesorhizobium metallidurans,aerobe,Negative,Aerobes
130530,Mesorhizobium muleiense,aerobe,Negative,Aerobes
130532,Mesorhizobium qingshengii,aerobe,Negative,Aerobes
130527,Mesorhizobium robiniae,aerobe,Negative,Aerobes
130533,Mesorhizobium sangaii,aerobe,Negative,Aerobes
133222,Mesorhizobium sediminum,aerobe,Negative,Aerobes
133664,Mesorhizobium septentrionale,aerobe,Negative,Aerobes
11895,Mesorhizobium shangrilense,aerobe,Negative,Aerobes
130529,Mesorhizobium silamurunense,aerobe,Negative,Aerobes
134077,Mesorhizobium tarimense,aerobe,Negative,Aerobes
133665,Mesorhizobium temperatum,aerobe,Negative,Aerobes
11890,Mesorhizobium thiogangeticum,aerobe,Negative,Aerobes
7236,Methylobacillus pratensis,aerobe,Negative,Aerobes
134145,Methylobacter tundripaludum,aerobe,Negative,Aerobes
7180,Methylobacterium adhaesivum,aerobe,Negative,Aerobes
7182,Methylobacterium aerolatum,aerobe,Negative,Aerobes
7176,Methylobacterium aquaticum,aerobe,Negative,Aerobes
7186,Methylobacterium brachiatum,aerobe,Negative,Aerobes
24174,Methylobacterium brachythecii,aerobe,Negative,Aerobes
7197,Methylobacterium cerastii,aerobe,Negative,Aerobes
7200,Methylobacterium gnaphalii,aerobe,Negative,Aerobes
133689,Methylobacterium gossipiicola,aerobe,Negative,Aerobes
7188,Methylobacterium gregans,aerobe,Negative,Aerobes
24175,Methylobacterium haplocladii,aerobe,Negative,Aerobes
7175,Methylobacterium hispanicum,aerobe,Negative,Aerobes
7183,Methylobacterium iners,aerobe,Negative,Aerobes
7179,Methylobacterium isbiliense,aerobe,Negative,Aerobes
134213,Methylobacterium jeotgali,aerobe,Negative,Aerobes
7190,Methylobacterium komagatae,aerobe,Negative,Aerobes
7193,Methylobacterium marchantiae,aerobe,Negative,Aerobes
133674,Methylobacterium nodulans,aerobe,Negative,Aerobes
7181,Methylobacterium oryzae,aerobe,Negative,Aerobes
23092,Methylobacterium oxalidis,aerobe,Negative,Aerobes
7191,Methylobacterium persicinum,aerobe,Negative,Aerobes
7192,Methylobacterium phyllosphaerae,aerobe,Negative,Aerobes
134290,Methylobacterium platani,aerobe,Negative,Aerobes
133659,Methylobacterium populi,aerobe,Negative,Aerobes
134237,Methylobacterium salsuginis,aerobe,Negative,Aerobes
7187,Methylobacterium tardum,aerobe,Negative,Aerobes
24173,Methylobacterium tarhaniae,aerobe,Negative,Aerobes
133947,Methylobacterium thuringiense,aerobe,Negative,Aerobes
133946,Methylobacterium trifolii,aerobe,Negative,Aerobes
1656,Methylocapsa acidiphila,aerobe,Negative,Aerobes
7216,Methylocystis heyeri,aerobe,Negative,Aerobes
7218,Methylocystis hirsuta,aerobe,Negative,Aerobes
7205,Methylohalobius crimeensis,aerobe,Negative,Aerobes
17901,Methylohalomonas lacus,aerobe,Negative,Aerobes
24177,Methylomarinum vadi,aerobe,Negative,Aerobes
7206,Methylomicrobium alcaliphilum,aerobe,Negative,Aerobes
134303,Methylomicrobium japanense,aerobe,Negative,Aerobes
7207,Methylomicrobium kenyense,aerobe,Negative,Aerobes
132151,Methylomonas paludis,aerobe,Negative,Aerobes
17902,Methylonatrum kenyense,aerobe,Negative,Aerobes
134269,Methylophaga aminisulfidivorans,aerobe,Negative,Aerobes
24313,Methylophaga frappieri,aerobe,Negative,Aerobes
11908,Methylophaga lonarensis,aerobe,Negative,Aerobes
24314,Methylophaga nitratireducenticrescens,aerobe,Negative,Aerobes
7242,Methylophilus flavus,aerobe,Negative,Aerobes
7240,Methylophilus glucosoxydans,aerobe,Negative,Aerobes
7243,Methylophilus luteus,aerobe,Negative,Aerobes
133517,Methylophilus rhizosphaerae,aerobe,Negative,Aerobes
23093,Methylopila musalis,aerobe,Negative,Aerobes
1677,Methylorosula polaris,aerobe,Negative,Aerobes
134110,Methylosarcina lacus,aerobe,Negative,Aerobes
7213,Methylovulum miyakonense,aerobe,Negative,Aerobes
133404,Microbaculum marinum,aerobe,Negative,Aerobes
140576,Microbulbifer aestuariivivens,aerobe,Negative,Aerobes
133453,Microbulbifer donghaiensis,aerobe,Negative,Aerobes
468,Microbulbifer epialgicus,aerobe,Negative,Aerobes
133864,Microbulbifer gwangyangensis,aerobe,Negative,Aerobes
134326,Microbulbifer halophilus,aerobe,Negative,Aerobes
133869,Microbulbifer mangrovi,aerobe,Negative,Aerobes
133655,Microbulbifer marinus,aerobe,Negative,Aerobes
130153,Microbulbifer maritimus,aerobe,Negative,Aerobes
133863,Microbulbifer pacificus,aerobe,Negative,Aerobes
133474,Microbulbifer variabilis,aerobe,Negative,Aerobes
133656,Microbulbifer yueqingensis,aerobe,Negative,Aerobes
7203,Microvirga aerilata,aerobe,Negative,Aerobes
7204,Microvirga aerophila,aerobe,Negative,Aerobes
133490,Microvirga guangxiensis,aerobe,Negative,Aerobes
131253,Microvirga lotononidis,aerobe,Negative,Aerobes
133752,Microvirga lupini,aerobe,Negative,Aerobes
133322,Microvirga soli,aerobe,Negative,Aerobes
131254,Microvirga zambiensis,aerobe,Negative,Aerobes
134139,Mitsuaria chitosanitabida,aerobe,Negative,Aerobes
134260,Modicisalibacter tunisiensis,aerobe,Negative,Aerobes
133993,Mongoliicoccus alkaliphilus,aerobe,Negative,Aerobes
133760,Mongoliicoccus roseus,aerobe,Negative,Aerobes
133707,Mongoliitalea lutea,aerobe,Negative,Aerobes
8173,Moraxella bovoculi,aerobe,Negative,Aerobes
8174,Moraxella pluranimalium,aerobe,Negative,Aerobes
8175,Moraxella porci,aerobe,Negative,Aerobes
8213,Moritella dasanensis,aerobe,Negative,Aerobes
133679,Mucilaginibacter angelicae,aerobe,Negative,Aerobes
133196,Mucilaginibacter fluminis,aerobe,Negative,Aerobes
133604,Mucilaginibacter frigoritolerans,aerobe,Negative,Aerobes
133595,Mucilaginibacter gossypii,aerobe,Negative,Aerobes
133596,Mucilaginibacter gossypiicola,aerobe,Negative,Aerobes
134002,Mucilaginibacter gynuensis,aerobe,Negative,Aerobes
133797,Mucilaginibacter herbaticus,aerobe,Negative,Aerobes
134361,Mucilaginibacter kameinonensis,aerobe,Negative,Aerobes
133602,Mucilaginibacter lappiensis,aerobe,Negative,Aerobes
133603,Mucilaginibacter mallensis,aerobe,Negative,Aerobes
14135,Mucilaginibacter oryzae,aerobe,Negative,Aerobes
140514,Mucilaginibacter pocheonensis,aerobe,Negative,Aerobes
133681,Mucilaginibacter polysacchareus,aerobe,Negative,Aerobes
133195,Mucilaginibacter puniceus,aerobe,Negative,Aerobes
133527,Mucilaginibacter rigui,aerobe,Negative,Aerobes
133911,Mucilaginibacter sabulilitoris,aerobe,Negative,Aerobes
133460,Mucilaginibacter ximonensis,aerobe,Negative,Aerobes
24031,Muricauda antarctica,aerobe,Negative,Aerobes
133724,Muricauda beolgyonensis,aerobe,Negative,Aerobes
133698,Muricauda flavescens,aerobe,Negative,Aerobes
133488,Muricauda lutaonensis,aerobe,Negative,Aerobes
140527,Muricauda marina,aerobe,Negative,Aerobes
133485,Muricauda olearia,aerobe,Negative,Aerobes
133943,Muricauda taeanensis,aerobe,Negative,Aerobes
24030,Muricauda zhangzhouensis,aerobe,Negative,Aerobes
5740,Muriicola jejuensis,aerobe,Negative,Aerobes
24032,Myroides guanonis,aerobe,Negative,Aerobes
5623,Myroides marinus,aerobe,Negative,Aerobes
134199,Myroides pelagicus,aerobe,Negative,Aerobes
5624,Myroides phaeus,aerobe,Negative,Aerobes
133894,Nafulsella turpanensis,aerobe,Negative,Aerobes
133765,Namhaeicola litoreus,aerobe,Negative,Aerobes
133573,Natronoarchaeum mannanilyticum,aerobe,Negative,Aerobes
131258,Natronoarchaeum philippinense,aerobe,Negative,Aerobes
24083,Natronobacterium texcoconense,aerobe,Negative,Aerobes
5898,Natronomonas moolapensis,aerobe,Negative,Aerobes
134191,Natronorubrum aibiense,aerobe,Negative,Aerobes
133563,Natronorubrum sediminis,aerobe,Negative,Aerobes
134219,Natronorubrum sulfidifaciens,aerobe,Negative,Aerobes
13848,Nautella italica,aerobe,Negative,Aerobes
24762,Neiella marina,aerobe,Negative,Aerobes
7141,Neomegalonema perideroedes,aerobe,Negative,Aerobes
13638,Neorhizobium alkalisoli,aerobe,Negative,Aerobes
134208,Neptuniibacter caesariensis,aerobe,Negative,Aerobes
133696,Neptuniibacter halophilus,aerobe,Negative,Aerobes
133855,Neptunomonas qingdaonensis,aerobe,Negative,Aerobes
13682,Nereida ignava,aerobe,Negative,Aerobes
13683,Nesiotobacter exalbescens,aerobe,Negative,Aerobes
17661,Nevskia soli,aerobe,Negative,Aerobes
17662,Nevskia terrae,aerobe,Negative,Aerobes
17758,Niabella aurantiaca,aerobe,Negative,Aerobes
24735,Niabella drilacis,aerobe,Negative,Aerobes
133448,Niabella ginsengisoli,aerobe,Negative,Aerobes
133388,Niabella hibiscisoli,aerobe,Negative,Aerobes
24734,Niabella hirudinis,aerobe,Negative,Aerobes
17759,Niabella soli,aerobe,Negative,Aerobes
133520,Niabella yanshanensis,aerobe,Negative,Aerobes
133253,Niastella hibisci,aerobe,Negative,Aerobes
17756,Niastella koreensis,aerobe,Negative,Aerobes
133537,Niastella populi,aerobe,Negative,Aerobes
17757,Niastella yeongjuensis,aerobe,Negative,Aerobes
134066,Nibribacter koreensis,aerobe,Negative,Aerobes
140471,Nioella sediminis,aerobe,Negative,Aerobes
13946,Nisaea denitrificans,aerobe,Negative,Aerobes
13947,Nisaea nitritireducens,aerobe,Negative,Aerobes
11872,Nitratireductor kimnyeongensis,aerobe,Negative,Aerobes
11284,Nitrincola lacisaponensis,aerobe,Negative,Aerobes
24722,Nitritalea halalkaliphila,aerobe,Negative,Aerobes
133117,Nonlabens aestuariivivens,aerobe,Negative,Aerobes
5723,Nonlabens dokdonensis,aerobe,Negative,Aerobes
134174,Nonlabens sediminis,aerobe,Negative,Aerobes
134161,Nonlabens spongiae,aerobe,Negative,Aerobes
134154,Nonlabens tegetincola,aerobe,Negative,Aerobes
5724,Nonlabens xylanidelens,aerobe,Negative,Aerobes
11370,Noviherbaspirillum aurantiacum,aerobe,Negative,Aerobes
11371,Noviherbaspirillum canariense,aerobe,Negative,Aerobes
133958,Noviherbaspirillum malthae,aerobe,Negative,Aerobes
11372,Noviherbaspirillum soli,aerobe,Negative,Aerobes
14164,Novosphingobium acidiphilum,aerobe,Negative,Aerobes
23265,Novosphingobium barchaimii,aerobe,Negative,Aerobes
133280,Novosphingobium bradum,aerobe,Negative,Aerobes
133078,Novosphingobium guangzhouense,aerobe,Negative,Aerobes
14153,Novosphingobium lentum,aerobe,Negative,Aerobes
23267,Novosphingobium lindaniclasticum,aerobe,Negative,Aerobes
133226,Novosphingobium lotistagni,aerobe,Negative,Aerobes
14162,Novosphingobium mathurense,aerobe,Negative,Aerobes
14163,Novosphingobium panipatense,aerobe,Negative,Aerobes
14155,Novosphingobium taihuense,aerobe,Negative,Aerobes
134324,Nubsella zeaxanthinifaciens,aerobe,Negative,Aerobes
133775,Oceanicaulis stylophorae,aerobe,Negative,Aerobes
24525,Oceanicella actignis,aerobe,Negative,Aerobes
13685,Oceanicola granulosus,aerobe,Negative,Aerobes
132996,Oceanihabitans sediminis,aerobe,Negative,Aerobes
11295,Oceaniserpentilla haliotis,aerobe,Negative,Aerobes
133770,Oceanisphaera arctica,aerobe,Negative,Aerobes
292,Oceanisphaera donghaensis,aerobe,Negative,Aerobes
1897,Ochrobactrum ciceri,aerobe,Negative,Aerobes
1887,Ochrobactrum oryzae,aerobe,Negative,Aerobes
1896,Ochrobactrum pituitosum,aerobe,Negative,Aerobes
1891,Ochrobactrum pseudintermedium,aerobe,Negative,Aerobes
1884,Ochrobactrum tritici,aerobe,Negative,Aerobes
133086,Oharaeibacter diazotrophicus,aerobe,Negative,Aerobes
140604,Oleiagrimonas citrea,aerobe,Negative,Aerobes
140605,Oleiagrimonas soli,aerobe,Negative,Aerobes
11298,Oleibacter marinus,aerobe,Negative,Aerobes
355,Oligella urethralis,aerobe,Negative,Aerobes
133318,Olivibacter composti,aerobe,Negative,Aerobes
134299,Olivibacter ginsengisoli,aerobe,Negative,Aerobes
133862,Olivibacter jilunii,aerobe,Negative,Aerobes
14091,Olivibacter sitiensis,aerobe,Negative,Aerobes
134298,Olivibacter soli,aerobe,Negative,Aerobes
134297,Olivibacter terrae,aerobe,Negative,Aerobes
140563,Olleya algicola,aerobe,Negative,Aerobes
5727,Olleya aquimaris,aerobe,Negative,Aerobes
5726,Olleya marilimosa,aerobe,Negative,Aerobes
24049,Olleya namhaensis,aerobe,Negative,Aerobes
13772,Pacificibacter marinus,aerobe,Negative,Aerobes
22906,Paenalcaligenes hominis,aerobe,Negative,Aerobes
11582,Paenibacillus cineris,aerobe,Negative,Aerobes
11616,Paenibacillus humicus,aerobe,Negative,Aerobes
133784,Paenibacillus oceanisediminis,aerobe,Negative,Aerobes
11631,Paenibacillus provencensis,aerobe,Negative,Aerobes
11657,Paenibacillus tianmuensis,aerobe,Negative,Aerobes
22941,Paenochrobactrum gallinarii,aerobe,Negative,Aerobes
134370,Paenochrobactrum glaciei,aerobe,Negative,Aerobes
13826,Palleronia marisminoris,aerobe,Negative,Aerobes
132637,Panacibacter ginsenosidivorans,aerobe,Negative,Aerobes
2062,Pandoraea faecigallinarum,aerobe,Negative,Aerobes
2061,Pandoraea thiooxydans,aerobe,Negative,Aerobes
133586,Paraburkholderia acidipaludis,aerobe,Negative,Aerobes
130228,Paraburkholderia diazotrophica,aerobe,Negative,Aerobes
1977,Paraburkholderia endofungorum,aerobe,Negative,Aerobes
133562,Paraburkholderia heleia,aerobe,Negative,Aerobes
1972,Paraburkholderia mimosarum,aerobe,Negative,Aerobes
1991,Paraburkholderia oxyphila,aerobe,Negative,Aerobes
133220,Paraburkholderia pallidirosea,aerobe,Negative,Aerobes
1976,Paraburkholderia rhizoxinica,aerobe,Negative,Aerobes
1988,Paraburkholderia sabiae,aerobe,Negative,Aerobes
1981,Paraburkholderia sartisoli,aerobe,Negative,Aerobes
1973,Paraburkholderia silvatlantica,aerobe,Negative,Aerobes
1970,Paraburkholderia soli,aerobe,Negative,Aerobes
130227,Paraburkholderia symbiotica,aerobe,Negative,Aerobes
1968,Paraburkholderia terrae,aerobe,Negative,Aerobes
1944,Paraburkholderia tropica,aerobe,Negative,Aerobes
140628,Paracoccus acridae,aerobe,Negative,Aerobes
13727,Paracoccus aestuarii,aerobe,Negative,Aerobes
133454,Paracoccus chinensis,aerobe,Negative,Aerobes
133282,Paracoccus contaminans,aerobe,Negative,Aerobes
133625,Paracoccus fistulariae,aerobe,Negative,Aerobes
134094,Paracoccus haeundaensis,aerobe,Negative,Aerobes
134285,Paracoccus halophilus,aerobe,Negative,Aerobes
140480,Paracoccus hibisci,aerobe,Negative,Aerobes
13729,Paracoccus isoporae,aerobe,Negative,Aerobes
134117,Paracoccus koreensis,aerobe,Negative,Aerobes
134263,Paracoccus marinus,aerobe,Negative,Aerobes
133816,Paracoccus rhizosphaerae,aerobe,Negative,Aerobes
13728,Paracoccus saliphilus,aerobe,Negative,Aerobes
133615,Paracoccus sphaerophysae,aerobe,Negative,Aerobes
133854,Paracoccus tibetensis,aerobe,Negative,Aerobes
140552,Parafilimonas rhizosphaerae,aerobe,Negative,Aerobes
134227,Paraglaciecola agarilytica,aerobe,Negative,Aerobes
140314,Paraglaciecola hydrolytica,aerobe,Negative,Aerobes
453,Paraglaciecola polaris,aerobe,Negative,Aerobes
497,Parahaliea mediterranea,aerobe,Negative,Aerobes
14136,Parapedobacter composti,aerobe,Negative,Aerobes
140559,Parapedobacter deserti,aerobe,Negative,Aerobes
134221,Parapedobacter koreensis,aerobe,Negative,Aerobes
14137,Parapedobacter luteus,aerobe,Negative,Aerobes
132159,Parapedobacter pyrenivorans,aerobe,Negative,Aerobes
134288,Parapedobacter soli,aerobe,Negative,Aerobes
130462,Paraperlucidibaca wandonensis,aerobe,Negative,Aerobes
140603,Pararhizobium antarcticum,aerobe,Negative,Aerobes
133503,Parasegetibacter luojiensis,aerobe,Negative,Aerobes
